"","AF_6","AF_8","AF_10","AF_12","AF_14","AF_17","AF_19","AF_21","AF_23","AF_25","GF_7","GF_9","GF_11","GF_13","GF_15","GF_18","GF_20","GF_22","GF_24","GF_26"
"Label","AF","AF","AF","AF","AF","AF","AF","AF","AF","AF","GF","GF","GF","GF","GF","GF","GF","GF","GF","GF"
"0.77_128.0344m/z"," 1.61462458"," 0.39183293","-1.95787280"," 1.46692281","-0.07309734","-0.60316328","-0.70371398","-1.66578401"," 0.07701175"," 0.15932570"," 0.79635029"," 1.10933473","-0.73568241","-0.22964216","-1.19150161","-0.90760473"," 0.25555200"," 0.38086718"," 0.80348620"," 1.01275416"
"0.59_124.0062m/z"," 0.83303662"," 0.64413089"," 0.26265212","-0.31505380"," 2.52104393","-0.06604869","-0.49742811"," 0.97670661"," 0.77435817"," 1.04380770"," 0.67106633","-0.56218577","-1.33320884","-0.94941446"," 0.50651683","-0.18501477","-0.97771547","-1.28949349","-1.04324981","-1.01450598"
"9.07_63.9498m/z"," 0.35259090","-2.98910834"," 0.86417786"," 0.91858096","-0.60690389"," 0.82392348"," 0.61233185","-0.67554012","-0.52385268"," 0.93955794"," 1.14112772","-0.04190779","-1.05176924","-0.97274794"," 0.88156844"," 0.11806500"," 0.75728514","-0.36481304"," 0.37984119","-0.56240745"
"10.46_1168.8970m/z","-0.062436700"," 0.513724407"," 0.414770078"," 0.059672641","-1.943933632","-1.107810058","-0.006666957","-0.210552396"," 0.523837058"," 0.248114994"," 1.036946519"," 1.204966751"," 1.788631942"," 0.762629104","-0.871381150","-1.513509425","-0.768993536"," 0.969079791"," 0.415227079","-1.452316510"
"11.94_1160.3445m/z","-1.51503340"," 0.18332738"," 0.67077350","-0.08713937"," 0.80324194"," 0.60860551"," 0.72314232"," 0.64848874"," 0.61203396"," 1.28930590"," 0.05001911"," 0.15124657","-2.40337064","-0.18847344","-0.75870043","-1.67061295","-1.21842635"," 0.50556071"," 0.79011398"," 0.80589696"
"11.60_1156.3183m/z","-0.09302341","-0.46315763","-2.19173278"," 0.27387432","-0.03751615","-0.03599236","-0.12640780"," 0.23087144","-1.51832221"," 0.27973342","-1.89240951"," 1.63221242"," 0.53959755","-0.33491978"," 0.01524521","-0.04580287"," 0.25332232"," 1.31838805"," 0.56044077"," 1.63559898"
"10.46_1070.9030m/z"," 1.0526116"," 0.2958166"," 0.6456122"," 0.9001848","-0.1883522"," 0.6816857"," 0.5368008"," 0.8542473"," 1.1110554"," 0.6472803"," 0.5885675","-0.4486313"," 0.2564396","-0.4765511"," 0.1490028","-0.7567947","-2.3793267","-0.2133817","-2.3216837","-0.9345832"
"8.62_1055.1110m/z","-0.491781616"," 0.028644093","-0.361174406","-0.713396256","-2.729520430","-0.126682100","-0.008150681","-0.536926378","-0.796850431","-0.290797210"," 1.174789258"," 0.967129079","-0.593139054"," 0.198591675"," 0.286801315"," 0.261662728","-0.358990675"," 1.767764799"," 0.514284490"," 1.807741798"
"9.99_1054.8273n"," 1.8132752","-0.2620662"," 0.5249978","-0.1319096"," 0.9161150"," 1.4224274","-0.1804268"," 1.3998113"," 1.3644030","-1.3412305"," 0.6674783","-0.6680515","-0.3212053","-1.6003149","-1.2695496","-0.2205860","-0.6473175","-0.1360659","-0.2794490","-1.0503352"
"8.90_1050.1453n","-0.2667280","-0.5393506"," 0.1187711","-1.2231973","-0.2495859"," 1.1188856","-1.5843316","-0.4510223","-1.3177948","-0.2145448"," 1.8882311"," 1.0091559","-1.5918494"," 0.4466288","-0.2257969","-0.3186391"," 0.1001599"," 1.2707053"," 1.2995124"," 0.7307904"
"9.23_1044.2847m/z","-3.25698032"," 0.03101339","-0.89141327"," 0.17189932","-1.00316538","-1.03591708"," 0.98863036"," 0.27944212"," 1.23897420"," 0.99884392"," 0.96900551"," 0.27822121","-0.06456802","-0.50334376"," 0.44324359"," 0.13460097"," 0.30736809"," 0.19407480"," 0.26158356"," 0.45848679"
"10.44_1041.9686m/z","-0.699891252"," 1.305103778"," 1.223459599","-0.092189064","-0.771786594","-2.746682312","-0.108194438"," 0.550759304"," 0.053652098","-0.676609673"," 0.220679316"," 0.881849245"," 1.886552567","-1.079820523"," 0.295982866","-0.737687857","-0.004625569"," 0.319568843","-0.115366299"," 0.295245965"
"8.77_1039.9915m/z","-0.60532634"," 1.65612072","-2.23698038","-0.18438381","-1.09718007"," 1.01198759"," 1.53585966","-0.36857245","-0.16017888","-0.93237104"," 0.56878824"," 0.31687406","-0.39939596","-0.23180376","-0.05342666","-0.67783114","-0.89770677"," 0.59129648"," 0.51721954"," 1.64701098"
"8.62_1035.9599m/z"," 0.22376565"," 0.64875698"," 0.29719621"," 0.12352307"," 0.06319084"," 0.07402371"," 0.03788025"," 0.01943462","-0.02933163","-0.03431973"," 0.16182813"," 1.65881728","-1.96921183"," 0.26260374"," 0.48127450"," 0.61026130","-1.22306100"," 0.53609336"," 0.95387856","-2.89660400"
"11.28_1026.3171m/z"," 1.14533886"," 1.88229239","-0.88921345"," 0.88639905"," 0.51290537","-0.58177835"," 1.07100174"," 0.89365841","-0.78927509","-0.41955109"," 0.60263996"," 0.08958264"," 0.28594048"," 0.12678179"," 0.62508488","-0.85933377"," 0.09370437","-1.15583350","-1.96415523","-1.55618943"
"10.46_1023.9087m/z"," 0.82931530"," 0.47835228"," 0.52766186"," 0.90182135"," 0.49364939"," 0.89343382"," 0.61953062"," 1.11206381"," 1.24607814"," 0.91892163"," 0.20415190","-1.03757158","-0.37047497","-0.90217206"," 0.06268134","-1.31048887","-0.91281091","-0.83675932","-2.54324204","-0.37414169"
"9.08_1019.1219n","-1.25443232","-0.04063102","-1.06876091","-0.84758532","-0.48856672","-0.17455355"," 1.68552614","-0.46860482","-1.32280739"," 1.40754272"," 1.36089552"," 1.19997802"," 0.51398640","-1.14149064","-0.48676475","-0.15932444"," 0.43652681"," 0.33935467","-0.95886484"," 1.46857645"
"11.28_998.2868m/z","-0.10455172"," 0.73428642","-3.65402796"," 0.10675614","-0.23838019","-0.49965893"," 0.77076243"," 0.14904081"," 0.52364520"," 0.50040807"," 0.12458885"," 0.15248248"," 0.48836407"," 1.02016566"," 0.01238629","-0.95381332","-0.50767380"," 0.21710733"," 1.04584640"," 0.11226575"
"10.41_997.8932m/z"," 1.017940814"," 0.988293735","-2.664518392"," 0.184087336"," 0.345669463"," 0.099989725"," 0.945958458"," 0.339274181"," 0.898714002","-0.325711857"," 0.792210920"," 0.177919955","-0.541084358","-0.007615858","-1.377100515","-2.086605375"," 0.186904755"," 0.495818405"," 0.562220784","-0.032366178"
"9.98_956.8186n"," 1.15191765"," 0.31674375"," 0.21133868","-0.41291359"," 1.25183960","-0.50742187"," 0.29537066"," 0.77460523"," 0.42638197","-0.23731693","-0.03458798","-1.36615157"," 0.16121156"," 2.64800177","-0.06587568","-0.47179108","-0.94001337","-0.30571894","-1.83886509","-1.05675477"
"11.11_952.6029m/z","-1.4776350","-2.0877700","-0.8362362","-0.5421044","-1.0441167","-0.3782351","-0.2642709","-0.2897683","-0.9929256","-0.1597830","-0.4948503"," 0.9510241"," 1.1195704"," 1.3026663"," 0.7611097"," 1.0546928"," 0.4568215"," 1.2046387"," 1.1237450"," 0.5934271"
"9.52_945.7765n","-0.42687919"," 0.28176178","-0.13771507","-0.67131411","-0.52841146","-0.91068968","-0.23047790","-1.75170188","-0.73245643"," 0.17489918","-1.86470429","-0.07162032"," 1.00669823"," 1.02332188","-0.89977737"," 0.74193752"," 1.32231337"," 0.95906421"," 1.68391189"," 1.03183966"
"9.80_936.6194m/z","-1.51685657","-0.60765496"," 0.62449586"," 1.12494551","-0.20406155","-0.02523910","-0.68297292"," 0.02836882"," 1.00214846"," 1.30551890","-2.05227671","-0.01973666"," 0.63101917"," 0.75058557","-0.19811862","-1.94509976","-0.41495068"," 0.08969315"," 0.89223621"," 1.21795588"
"10.44_916.6045n"," 0.72375525"," 0.64286346"," 1.48368175"," 1.08121395"," 0.87311540"," 0.73457189"," 0.26335178"," 0.49263102"," 1.56305099","-0.37604709","-1.20072785","-0.60710244"," 0.41535869","-0.62380831","-0.02650715"," 0.11040850","-1.44635057","-0.97066643","-1.27667917","-1.85611369"
"9.87_911.7823m/z"," 0.5029510","-0.2566429","-0.1398396","-0.4754306"," 0.6337598"," 0.2339077"," 0.3009726"," 0.2897733","-0.9896373"," 0.2873595","-3.7736363","-0.3125430"," 0.7846271"," 0.2869615"," 0.2262512"," 0.5613668","-0.0487768"," 0.3486984"," 0.8940492"," 0.6458284"
"10.97_906.2349n","-0.2591442"," 1.1756433","-1.6633836"," 0.3823315"," 1.0236034","-0.2653181"," 0.5292638"," 1.4985683","-1.2197216"," 0.7570323","-0.1082624","-0.1596459"," 0.8439371","-1.9602819","-1.3664314"," 0.8771413"," 0.7859092","-0.5845138"," 0.4498527","-0.7365801"
"9.56_905.7368m/z","-1.99677454","-1.94449321"," 0.60251353","-0.15883162","-1.22933121"," 1.31015305"," 0.06626846","-1.86480918"," 0.56376552"," 0.59253674"," 0.13327405"," 0.26038920","-0.37662551","-0.09148775"," 0.34666405"," 0.77268169"," 0.73636163"," 0.40771284"," 1.10089633"," 0.76913590"
"11.11_898.5928m/z","-1.3018328","-1.1349016","-1.2683686","-0.3506824","-0.8179348","-0.8098222","-0.7140608","-0.4772514","-1.1647752","-0.8351163","-0.2599403"," 1.4398734"," 0.7470974"," 1.1841959"," 0.5216568"," 1.0828831"," 0.8710114"," 1.0835290"," 1.4630371"," 0.7414022"
"9.89_878.7714n","-1.57465086","-1.00387527"," 0.73744913"," 0.27816026"," 0.76670342","-0.73183743","-1.52669748","-1.04499083","-0.15041170","-0.81392204"," 0.25415733","-1.10127604"," 1.70814137"," 0.06312505","-0.06148232"," 0.33305320"," 1.31203653"," 0.71475888"," 1.76290475"," 0.07865406"
"8.88_871.4781m/z"," 0.2241832","-0.6629485"," 0.7513235"," 0.4640697"," 0.1851914"," 0.9647988"," 0.6997222","-3.2123834"," 0.4625925"," 0.1243789"," 0.8749608","-0.1761102","-1.0165998"," 0.1299192","-0.4746885","-0.2836528"," 0.6639111"," 0.4457788","-1.2907451"," 1.1262982"
"12.42_861.6250n"," 0.46380162","-1.37084907"," 1.38077402"," 0.70878646"," 1.40990641"," 0.81181342"," 1.29553029"," 0.04598361"," 0.96829153"," 1.54761743","-1.71279080","-0.21201945","-0.78220025","-0.63080487","-1.08389311","-0.66847591","-0.58936902","-0.67383671","-0.37437888","-0.53388673"
"6.97_856.2965n","-0.08188076","-1.35435020"," 0.04947249"," 0.45457750","-1.37370274"," 2.64704609","-0.82098479"," 1.04629287"," 0.53796353"," 0.99613522"," 0.63856581","-0.36640837"," 0.03274096","-0.30809892","-0.36430691","-0.94157191","-0.21001705","-1.62031946"," 0.78320038"," 0.25564626"
"10.88_848.5268m/z","-0.074231848","-1.666066843","-0.946908701","-0.741334431","-0.470898794","-0.777077978","-0.604070149","-0.875252671","-1.271943003","-0.451822541","-0.831779330"," 1.676971941"," 0.570560799"," 0.856193917"," 0.009648952"," 1.068123866"," 1.202655910"," 1.073416910"," 1.402430754"," 0.851383239"
"8.77_846.4697n","-0.4383238"," 1.1900161"," 0.7605814","-0.1714146"," 0.1248724","-0.6055505"," 0.2694680","-0.5156942","-1.3605140","-1.4119665"," 1.3457525"," 2.3582078","-1.7416377","-0.0872701","-0.4255495","-0.2328145","-0.6060761"," 0.8128106"," 0.7361957","-0.0010929"
"8.77_843.4824n","-0.92277149"," 1.37085188"," 0.08566987","-0.77826301"," 0.64057491"," 0.41370199"," 0.66286225","-0.59633602","-2.13897193"," 0.48930763"," 1.14955794"," 1.69240766","-0.83375443","-1.00951688","-0.56185633","-0.46241505","-0.46268418"," 0.56537812","-0.71476602"," 1.41102309"
"8.89_843.4724n","-0.06026792"," 0.79125466"," 1.37825577"," 0.94844069"," 0.75932874","-1.30234477"," 0.27527428"," 0.72071872"," 0.01428188"," 0.30381904"," 0.64916862"," 2.08497345","-1.07086951","-0.04725022","-1.48298550","-1.40148545","-0.04988008","-0.33473914","-0.93219140","-1.24350186"
"11.32_833.0414n","-0.56791916","-3.15408032","-0.09713256","-0.10237644","-0.28756395","-1.11078632","-0.45170877","-1.17657588"," 0.19108122"," 0.38750856","-0.07643434"," 0.93058496"," 0.82151077"," 0.77581468"," 0.27268052"," 0.48681677"," 0.10627295"," 1.14048879"," 1.05147568"," 0.86034284"
"11.51_829.0491m/z"," 0.25018850","-4.01053845"," 0.50682296","-0.10781592"," 0.54473992"," 0.31127107"," 0.23921163"," 0.07154451"," 0.41083131"," 0.44915101","-0.49795804"," 0.44790639","-0.70322006"," 0.17475955"," 0.14643520"," 0.40172196"," 0.19219456"," 0.52363127"," 0.12490148"," 0.52422116"
"8.77_823.4778m/z","-1.33462594"," 1.66701639"," 0.77159412","-0.04877547"," 0.32116168"," 0.08838475"," 0.34144701","-2.01938645","-1.60766193"," 0.12497117"," 1.30401645"," 1.70927363","-1.43049931"," 0.17049170","-0.18668934","-0.11119662","-0.10799473","-0.12468293"," 0.07440689"," 0.39874894"
"11.62_815.0473m/z","-0.05358089","-2.91125876"," 0.82789246"," 0.44072677"," 1.25651470"," 1.00311655"," 1.15069775"," 0.29956602"," 0.54707082"," 0.65436738","-1.45845420"," 0.14476965","-1.26702841"," 0.22767386","-0.29800637","-0.90665820","-0.14770024","-0.08142832"," 0.22382114"," 0.34789828"
"9.11_807.9651n"," 0.09931168"," 0.16711196","-0.26123751"," 0.98380285"," 1.56631831"," 0.42715534"," 1.17407685","-0.48623812"," 0.48410510"," 0.83728260"," 0.74234455"," 0.22970625","-0.44395221"," 0.13810517","-1.94318720","-0.51021895","-2.07850019","-1.50142311","-0.59929551"," 0.97473214"
"11.72_804.0561m/z"," 0.07205092","-2.88601847"," 0.65889566"," 0.36669735"," 0.87412036"," 0.90304248"," 0.88398551"," 0.46789908"," 0.78880651"," 1.14925664","-1.82294757"," 0.50620708","-1.12454154"," 0.03056608","-0.26627110","-0.58012219","-0.13181217","-0.35908976"," 0.41543317"," 0.05384197"
"11.65_803.0494m/z"," 0.35194312","-1.06496758"," 0.64396946"," 0.98425978"," 0.70608038"," 0.26618527"," 0.32443508"," 0.67065406"," 0.58292799"," 1.68310654","-2.01658419","-0.03266059"," 0.09857731"," 0.05695568","-2.39010544","-1.21360357"," 0.23481132","-0.15293158","-0.45013252"," 0.71707950"
"12.54_788.6161m/z","-0.16398812","-2.71484370"," 0.80061357"," 0.43112638"," 0.74375995"," 0.68659704"," 0.96150647","-0.08177024"," 0.73602829"," 1.34325318","-2.35419077"," 0.23008862","-0.50532428","-0.15131772","-0.27306880","-0.35762888","-0.23061790"," 0.15833142"," 0.22065016"," 0.52079532"
"11.62_781.0503m/z","-0.17365509","-3.98060863"," 0.45788533","-0.08272023"," 0.15469478"," 0.16909694","-0.14251102"," 0.12822116"," 0.34892534"," 0.11450911","-0.82302534"," 0.33920490"," 0.20623651"," 0.24108908"," 0.37965231"," 0.42138464"," 0.35638000"," 0.30724750"," 0.82597268"," 0.75202002"
"9.28_780.2554m/z"," 0.00484014","-0.42331901","-0.12367343","-2.19610852"," 1.78438649"," 0.18169815","-0.10024864","-1.56701602"," 0.79249481"," 0.06186194","-1.10081704"," 1.41444116"," 0.70710680","-1.02860437"," 0.15768339"," 0.42766484","-0.61456171"," 0.97297223"," 1.08445325","-0.43525445"
"11.62_777.5411m/z","-0.50499272","-2.98409768","-0.44042327","-0.32087505","-0.15622528","-0.15612694"," 0.25216174","-0.02441094","-0.60055191","-0.18079555","-1.46724645"," 1.24180550"," 0.35259540"," 0.44122766"," 0.57591286"," 0.53395272"," 0.87840421","-0.13006503"," 1.35766291"," 1.33208780"
"10.85_774.5675m/z"," 2.5312728","-0.1610251"," 0.5054147"," 1.2221325"," 0.5638861"," 0.9233768"," 0.3638229"," 0.6736421","-0.1527468"," 0.8951479","-0.2341426"," 0.5829698","-0.6752795","-1.4615810","-0.8769364","-0.9065358","-0.8247374","-1.1476990","-0.9504142","-0.8705679"
"11.96_771.0604n","-1.05577327","-3.81046555"," 0.30515968"," 0.33376978"," 0.42214900"," 0.35486049"," 0.50420014","-0.01647688"," 0.36243149"," 1.10912569","-0.24240808"," 0.34464203","-0.46514513"," 0.08144486"," 0.08479434"," 0.09331335"," 0.14406150"," 0.25064610"," 0.70331642"," 0.49635403"
"11.23_768.5523m/z","-0.7374482","-2.2040581","-0.5750803","-0.8328711","-0.4842018","-0.5230465","-0.5036952","-0.9508217","-0.8454834","-0.6337069","-0.3841048"," 1.5973132"," 0.2781972"," 1.1202495"," 0.5605688"," 0.9077533"," 0.9079986"," 0.8279667"," 1.3963498"," 1.0781209"
"11.84_742.5679m/z","-1.2199794","-1.7641696","-0.7382705","-0.9366453","-1.2464611","-0.7710072","-0.3513957","-0.2933071","-0.3468479","-0.1524970","-1.1080879"," 1.0863161"," 0.8072102"," 0.8615001"," 1.1413425"," 1.2119490"," 0.9892247"," 0.5655388"," 0.9953417"," 1.2702457"
"11.65_741.5593n","-1.1020990","-1.0754199","-1.2001998","-0.7808220","-1.0280577","-1.1755194","-0.8087948","-0.7498745","-0.8488656","-0.6677707"," 0.1447645"," 1.1893694"," 0.8310624"," 1.0857454"," 1.0354625"," 1.1255957"," 0.9308355"," 0.8615612"," 1.0429322"," 1.1900945"
"10.44_739.6462m/z","-1.10144355"," 1.51492633"," 2.08781802","-0.09789359","-0.63058432","-1.75071446","-0.36138626"," 0.01180255","-0.26086504","-0.54045296","-0.84268788","-0.44343076"," 0.12663769"," 1.16216493"," 0.22153343"," 0.92894908","-0.03331932"," 1.60177710","-0.52352433","-1.06930666"
"9.29_738.2599n"," 1.037983083","-0.959958123"," 1.775437359","-1.724807384"," 1.903258413","-0.238763173"," 0.694679906","-0.005200797","-0.905961327","-0.031445269","-0.720334431"," 0.782231176","-0.197765537","-0.147298488","-0.758705415"," 0.148559622","-0.160074530"," 0.609928061"," 0.693368093","-1.795131240"
"12.10_735.5728n","-1.36880939","-2.85646417"," 0.19049064","-0.38263651"," 0.42363339","-0.17790902","-0.65956508"," 0.38565592"," 0.32223066"," 0.52954110","-1.67314931"," 0.29494091"," 0.16143752"," 0.82729211"," 0.80745766"," 0.30146952"," 0.26253968"," 0.08670959"," 1.24265712"," 1.28247766"
"9.67_726.3020m/z"," 0.69428997"," 1.05854634"," 1.18249919"," 0.85573489"," 1.41845711","-0.02657101"," 1.31595732"," 1.09047241"," 0.44290789"," 0.27481576"," 0.31141826","-0.93150621","-1.54566867","-0.30376993","-0.57964837","-0.34921641","-1.41526190","-0.92943844","-1.32472422","-1.23929395"
"9.51_723.1589m/z","-0.98203194","-0.54592967"," 0.20818146","-0.07308264"," 0.44877121","-1.41504482"," 0.50748627","-1.93636034","-1.32722208"," 1.34818993","-0.55123653","-0.44144045"," 0.93671771"," 0.52977767","-0.38146175"," 0.58950984","-0.69545458"," 0.73247274"," 1.31999553"," 1.72816246"
"11.05_721.5839m/z","-0.41508371","-2.55358718"," 0.52264072","-0.76409587","-1.07379162"," 0.65069006","-1.21453821"," 0.11956759"," 0.02396643"," 0.03935933","-1.15457098"," 0.94185635"," 1.30026152"," 0.82396994"," 0.74718732","-0.47574363"," 0.18358833"," 0.20577345"," 0.43710852"," 1.65544165"
"11.59_720.5528m/z","-0.29177843","-2.19937058","-0.95351685","-0.85096639","-0.56990258","-0.69746856","-0.99173715","-0.05154272","-0.62290893","-1.02985788","-0.15287283"," 1.07319796"," 0.79084927"," 1.08491939"," 1.68018835"," 0.97593051"," 0.76548467"," 0.40537061"," 0.39572211"," 1.24026002"
"12.21_719.5819n","-0.86908970","-2.79926991"," 0.28912624","-0.07149936"," 0.42108497"," 0.17084664","-0.02073781"," 0.03014704"," 0.02469509"," 0.84901975","-2.37127126"," 0.80707909","-0.22926887"," 0.60904205"," 0.64121309"," 0.23873321"," 0.21543041"," 0.07663847"," 0.68073877"," 1.30734207"
"7.89_717.3089m/z"," 0.1660427"," 1.1018041","-1.3942352","-1.0103365"," 0.6917255","-1.7394225","-0.5458871","-0.5658014"," 0.3341052"," 2.0045881"," 0.1742146","-0.3686628","-0.3331126","-0.3918604","-1.0214923","-0.3306777","-0.3890554"," 0.6654244"," 1.4272359"," 1.5254034"
"11.45_716.5572m/z"," 0.09315289","-0.15553812","-0.34441602"," 0.95991975","-0.60775210"," 0.32382945","-1.89403986"," 0.99836927"," 0.62439221"," 0.31951288","-0.03989779","-0.83178025","-0.77841432","-0.26803588"," 0.25158689"," 0.15685610","-1.28689294","-0.59946793"," 0.09652639"," 2.98208937"
"12.37_712.1610m/z","-0.055727854"," 0.659795315","-0.368594213","-0.034986111"," 2.089732342","-0.719349684"," 0.134610502","-0.470233365","-2.857404394","-0.609978783","-0.242348487"," 0.717372818","-0.887977839"," 0.548946747"," 0.307416900"," 0.246649922"," 0.003279793","-0.398243262"," 1.643332907"," 0.293706748"
"12.08_711.4953m/z","-0.52165855","-2.77084645","-0.46342274","-0.42524947"," 0.18465226"," 0.44361466","-0.30082009","-0.09504816"," 0.11034609"," 0.14340531"," 1.81194985"," 0.39850717","-0.48431970"," 0.16671408"," 2.41478433","-0.61095700","-0.41615951"," 0.03396914","-0.07049605"," 0.45103483"
"11.31_702.5668n","-0.1533137","-0.8166841"," 1.0899929"," 1.2256263"," 0.6679199"," 0.9143081"," 0.4294694"," 1.2666598"," 1.6808363"," 1.5373965","-1.0373462","-1.3896557","-0.1018067","-0.7637618","-0.5751707","-0.9693467","-0.6380607","-1.1396641","-0.7339929","-0.4934056"
"12.54_696.5521n"," 3.558548018"," 0.022210401","-0.441511810","-0.186761959","-0.706602157"," 0.783281875"," 0.512725623","-0.294907092","-0.622039268","-0.754757720"," 1.037640226","-0.123555189","-0.395109692","-0.191365566"," 0.007584747","-0.049240558","-0.757728847"," 0.283014424","-0.433196238","-1.248229219"
"10.46_695.1492m/z","-1.34534673"," 1.10547293"," 0.79120770","-0.20622585","-1.03629359","-1.96209557","-0.08257547","-0.90509170"," 0.13735979","-0.26548352"," 0.47949428","-0.48047406"," 2.19209011"," 1.52270102","-0.10059991"," 1.06006796","-0.28566542"," 0.36425858","-0.34206645","-0.64073411"
