"","AF_6","AF_8","AF_10","AF_12","AF_14","AF_17","AF_19","AF_21","AF_23","AF_25","GF_7","GF_9","GF_11","GF_13","GF_15","GF_18","GF_20","GF_22","GF_24","GF_26"
"Label","AF","AF","AF","AF","AF","AF","AF","AF","AF","AF","GF","GF","GF","GF","GF","GF","GF","GF","GF","GF"
"5.76_211.0949m/z","-0.16045385","-1.69316734","-0.86340822"," 0.83977903","-0.20551764","-1.43423145","-1.15390467"," 1.22718069"," 1.48447131"," 0.34376755","-1.61136801"," 0.29512722","-0.01421084","-0.64516720"," 0.70124071"," 0.29108291"," 0.92215941"," 1.00868590"," 1.23695354","-0.56901906"
"9.75_210.1856m/z","-0.18835477","-0.30696117","-0.52645560","-0.09946893","-0.52142803"," 0.19815583"," 0.38782741","-0.13884638","-0.33441087"," 2.64549479","-0.09406557","-0.74853590","-0.71693449","-0.60446045","-1.16914351"," 2.47571848"," 0.03887972","-1.06826975","-0.16536968"," 0.93662890"
"10.84_210.1688m/z","-0.2015222"," 0.5634276"," 0.1074010"," 1.1056035"," 0.7519383"," 0.5970455","-0.3060235"," 0.5198075"," 1.8567594","-1.0539567"," 1.0608525","-0.4882389","-0.2276001","-2.1544349","-0.8416671","-0.5434908","-0.4117255","-0.2533823","-1.5008747"," 1.4200813"
"7.46_209.0494n","-0.99921762"," 0.07410449"," 0.13789262","-0.79884320","-0.84238826"," 0.07161711","-2.19661774","-0.95281035"," 1.10888256"," 1.55263066","-0.57556448","-0.01799893"," 0.18035966"," 0.41318931","-0.34597035","-0.44508767","-0.04409203"," 0.99897911"," 0.39056245"," 2.29037266"
"9.04_208.1113m/z"," 0.52256771"," 0.13683536","-0.01158604"," 0.02756667","-1.30990839","-0.64555313","-0.65237278","-2.33350476","-1.04310156","-1.23913871"," 1.29248995"," 1.67290722"," 0.39025861"," 1.02434799","-0.13471254"," 1.15468476"," 0.87429103","-0.30654793"," 0.41539626"," 0.16508028"
"6.40_208.0748m/z","-1.05077874"," 0.34047744"," 1.41859693","-0.53382192"," 0.96938088","-0.24351842","-2.83468924"," 0.56407099"," 0.75106958"," 0.55674267"," 0.41248730"," 0.57819545"," 0.16673463","-0.06744284"," 0.19397023"," 0.31056424","-0.19098455"," 0.29146215"," 0.43493871","-2.06745548"
"10.43_207.2115m/z"," 0.806422890","-0.053711888"," 0.928179407"," 0.822153444","-0.307603624","-0.002202016","-0.426080007","-1.458099677"," 0.242712431","-0.804736231"," 0.763705641"," 1.091579366"," 1.085060338"," 1.042280357","-2.443680910"," 1.139289870","-1.053668828","-0.488333128","-1.013380442"," 0.130113005"
"10.21_207.1175m/z","-0.7126296","-0.1382238"," 1.3590731","-0.3779808"," 0.3412257","-0.2800002","-0.2808178"," 1.2056481"," 1.9351268"," 0.6616041","-1.2591916","-0.9397680"," 0.4829047","-0.7943507","-0.5255424","-1.7544946"," 1.1226780"," 1.2134403","-1.0542132","-0.2044880"
"9.74_207.1166m/z","-1.178345356","-0.111022523"," 1.482072188"," 0.447259770"," 0.007501073","-0.283485968","-1.066615399","-0.523946872"," 1.258254994","-1.294166372"," 0.891219278","-0.068137959","-0.071985727"," 1.199190545","-0.466526522"," 1.425646962"," 0.707979423"," 0.763237531","-1.644252129","-1.473876937"
"9.50_206.2029n"," 0.12149649"," 0.51223161"," 0.65205584","-0.14974686"," 0.29634819","-0.03411390"," 0.57078230","-0.28668612"," 0.12687935"," 0.15232802","-0.18377405"," 0.18901331","-0.01839112"," 0.55698825"," 0.44052755"," 0.75307981"," 0.13329877","-0.60550744","-3.95937611"," 0.73256610"
"9.17_205.1955m/z"," 0.05449173"," 1.27309023"," 0.62959505"," 1.06425152","-0.75609303"," 0.86387961"," 1.09319085","-1.82907150"," 1.30712557","-0.72055289"," 0.19037192"," 0.75483457","-0.79366653","-0.70472235","-0.07128120"," 0.54489095","-1.48362573","-1.76507859","-0.24358954"," 0.59195936"
"5.44_205.1315m/z"," 1.43185615"," 1.05077980","-0.89321414"," 0.46585590"," 0.73864391"," 0.87460892","-1.50709168"," 0.53232783","-1.48906849"," 0.31977295"," 1.40987720"," 0.03848287"," 0.56963111"," 0.72225153"," 0.58822755","-0.86866129","-0.64073464","-1.20088674","-1.60136441","-0.54129433"
"9.37_204.1522n","-0.5298157","-0.9870289","-0.5400024","-0.9466952","-1.4570906","-0.9978522","-0.7925501","-1.0944439","-1.1542002","-0.9027487"," 1.1986928"," 0.8709145"," 0.7281709"," 0.9277412"," 0.5033873"," 1.1182995"," 1.0938135"," 0.6244022"," 1.3387181"," 0.9982879"
"0.78_204.0272m/z","-0.2545259","-0.5224323"," 1.1656217"," 0.8383534"," 0.9443894","-1.5986911","-0.9789336","-0.2789568","-0.0810548"," 2.2110741","-0.5687893"," 1.5515952"," 0.4174463"," 0.1182175"," 0.7647703","-0.8770252","-1.1158838","-0.9148183","-0.9248166"," 0.1044598"
"9.76_203.1803m/z","-1.0703430","-0.8972768","-0.4419546","-0.2751332","-0.1258434"," 1.2088652"," 0.7106178","-0.4803848","-1.3304871"," 0.8970250","-0.2465966"," 0.6091786","-2.0475918","-0.9154330"," 0.8741356"," 1.5385464"," 1.4091777","-0.7031245"," 0.4326120"," 0.8540104"
"9.30_203.1800m/z"," 1.390343980"," 1.003425064"," 1.605506239"," 1.351666080","-0.591510952","-0.103657319"," 0.754777846","-0.036567376","-1.839561721","-2.030703527"," 0.025774194"," 1.067969597","-0.366927235"," 0.213913108","-0.003873762","-0.129620807","-0.645064544","-0.802431648"," 0.039870259","-0.903327477"
"10.19_203.1798m/z"," 0.4995135"," 0.1432955","-0.3337939"," 0.5385900"," 0.3957146"," 0.3134803"," 0.2262594","-1.1569866","-0.1809730","-0.9251036"," 0.3998391"," 1.5199219"," 0.4106248"," 0.2896827","-0.5681214","-0.2955474"," 1.0959642"," 0.4802788"," 0.4660289","-3.3186677"
"10.74_203.1435m/z","-1.2406799","-1.7014306"," 0.8071679"," 0.7727800"," 1.2272062"," 0.1028119","-0.8500895"," 0.9119202"," 0.5412222","-1.5493501"," 0.3099490"," 0.3731861"," 0.8673377"," 0.1075041"," 0.7405204"," 0.3086347","-1.9217864"," 0.6799277","-1.1478531"," 0.6610216"
"4.92_202.1445m/z","-0.26865068","-0.89639964","-0.43593993"," 1.28412731","-0.31611029","-1.39348651","-1.16701348"," 1.05686364","-0.21513598","-0.01746525","-1.30140722"," 1.00915137","-1.08412336"," 0.22219427"," 0.87369619"," 0.90282286","-0.46430555"," 0.97847121"," 2.07753978","-0.84482873"
"5.47_202.1265m/z"," 1.8419361"," 1.2327576"," 0.7230004"," 0.6539980"," 0.9270612","-0.5194216","-1.4124735","-0.9174199","-1.0131245","-1.0378082"," 0.2487554"," 1.1038694"," 1.1911839"," 0.4251985"," 0.2906588","-0.2925312","-0.2877338","-0.7136096","-0.7540741","-1.6902231"
"4.29_202.1081m/z"," 0.02384801","-1.13771609"," 1.47242697","-0.47058161","-0.20340049","-1.44239158","-1.03682600","-0.54422322"," 0.34905334"," 1.95438948","-0.65285448","-0.43617764","-1.38389132","-0.61149193"," 0.18213170"," 0.78943468"," 0.61715982","-0.17499407"," 1.00228160"," 1.70382283"
"6.44_201.0483m/z"," 1.61735726"," 1.11635009"," 0.92508661"," 0.45374460","-0.09859971","-0.88209333","-1.72189358","-1.20985762","-1.50480579","-0.67876041"," 0.19626237"," 1.57064128"," 1.20460199"," 0.10605672"," 0.75908518","-1.19577387","-0.11836635","-0.01261913","-0.19976672","-0.32664960"
"5.31_198.1112m/z"," 1.77906409","-0.21721197"," 0.74895288","-1.66788948"," 0.73675991"," 0.42009044","-0.65865655","-0.97983311","-0.76792724","-0.64810334"," 1.06561941"," 1.56921319"," 0.47531110","-0.04140989","-0.49400620"," 1.30506127","-1.53071182","-0.07364076","-1.09334475"," 0.07266282"
"8.94_198.0904n","-0.4707641","-0.6499239"," 0.2834636","-0.9995606"," 0.1370438"," 0.5182890","-0.8790268"," 0.5409300"," 0.9968557","-1.6757656"," 0.9256175"," 0.9918387"," 1.8879299","-0.3507803"," 0.1608667","-0.1832167"," 0.9153566"," 0.9241231","-1.2914669","-1.7818095"
"6.91_197.1538m/z","-0.620067980","-1.405292499","-0.203094096","-0.005676477","-0.265351368"," 0.308555392","-1.369698422"," 0.019045410","-0.208609532","-0.817326898","-2.233722459"," 1.269479450"," 0.866816539"," 1.132741129"," 0.661740398"," 1.891363924"," 0.813274844","-0.432276620"," 0.009284161"," 0.588815103"
"7.36_197.0974m/z","-0.14110846","-1.30734755"," 1.44639602","-0.36172247"," 0.94104159"," 2.52704967","-0.65610373","-0.62493854","-0.60805871"," 1.21759456"," 0.13934649","-0.11436708","-1.20485978","-0.74204750","-1.26482850","-0.09476218"," 0.19650937","-0.70515599"," 0.71422754"," 0.64313525"
"7.52_197.0968m/z"," 1.7574393"," 0.8667068"," 0.5875772"," 0.2979714"," 0.8803386"," 0.7739538","-0.1919919","-1.0000771","-1.6510411","-1.4486895"," 0.7837336"," 0.2189774"," 0.2370431"," 0.4670069"," 0.9559133"," 0.8348134","-1.1035213","-1.2288877","-0.7538406","-1.2834254"
"9.75_195.1655m/z","-2.22650426","-0.77839850"," 0.65281319","-0.41971269","-1.61953799","-1.42754816"," 0.34474530"," 0.64578441"," 1.11469631"," 0.50566355","-0.54039485"," 0.12043850"," 0.55869350"," 0.13954738"," 0.05213305"," 1.42349844"," 1.35183752"," 0.52316639","-1.01125976"," 0.59033868"
"7.22_195.0661m/z","-1.1529459","-1.3883692","-1.5549170"," 0.4774052"," 0.6711573","-0.9425412","-0.2211512"," 1.2918643"," 1.6598558"," 0.4455901","-1.3427587","-0.9316785","-0.5086764","-0.7454536"," 0.8317531"," 1.0408619"," 0.1378882"," 0.9692958"," 0.8192199"," 0.4436000"
"10.43_194.1682n"," 0.2053380"," 0.7969061","-0.9060697"," 0.7487624"," 0.0272146"," 1.1562710","-0.0895930"," 0.6128026"," 1.1752342"," 0.5814373"," 0.6675868","-0.1279511"," 0.4907659","-2.0548761","-1.0674904"," 0.7482034","-1.2405906","-0.2040354","-2.1987327"," 0.6788166"
"9.17_194.1681n"," 0.36547061"," 1.82499866","-0.21146348"," 0.52826271"," 0.25979456","-0.88175125","-1.13311551","-2.13898642"," 0.08931277"," 0.03710256"," 0.99237969"," 0.62966151"," 1.27430374"," 0.81692309"," 0.74737554","-0.90292266","-0.21309200"," 0.25140425","-0.61290528","-1.72275309"
"9.50_194.1680n"," 0.29958037"," 2.06515746","-0.48768417"," 0.79291145"," 0.63356191","-0.01967314","-0.35834330","-0.33899379","-0.48893419"," 0.13830320"," 0.91168357"," 0.34610105"," 1.17368664"," 0.34767726"," 0.69124412","-1.37394323"," 0.26509089","-0.80751060","-1.61518502","-2.17473048"
"9.97_194.1679n"," 1.53082896"," 1.06634069"," 0.83462253"," 0.53561144"," 0.27618666"," 0.99212070"," 1.35388252"," 1.05981584","-0.16246009"," 0.68662698","-1.10597428","-0.49341024","-0.95377327","-1.52378608","-0.03086162","-0.16841882","-0.29761417","-1.85362164","-0.52315790","-1.22295819"
"8.66_194.0445n"," 1.414715348"," 0.882630671","-0.292163609","-0.001833405"," 1.015642004"," 0.045944200","-0.653915908"," 0.226002692"," 0.401014708","-0.722192142"," 0.125986283"," 1.368167432"," 0.367687998","-0.266052056","-0.117011382"," 0.958700560","-0.548466572"," 0.300932077","-2.683306936","-1.822481966"
"10.43_193.1958m/z"," 0.01269024","-0.14509516"," 0.37219491"," 0.24145942"," 0.94300345","-0.35490362"," 0.49516336","-0.54956949","-3.62619841"," 0.43669651"," 0.49756107","-0.35612464"," 0.63779567","-1.08194559"," 0.46078519"," 0.07705570","-0.23166078"," 0.60653819"," 0.60339340"," 0.96116055"
"9.97_193.1950m/z"," 1.23860199"," 0.55596434"," 0.73405930"," 1.00374156"," 0.53718751"," 0.70213008"," 0.39217358"," 0.02819532","-0.16580422","-0.86249163","-0.08736768"," 0.56534918","-0.95350031","-0.06554637"," 0.33776974","-3.45073528","-0.26270024","-0.68623732"," 0.17414492"," 0.26506552"
"0.59_193.1190m/z"," 0.12363367"," 0.35539394"," 0.37072672"," 0.15611434","-0.12857986","-0.85064631","-0.23192852"," 0.02299581","-0.31918662"," 3.52920861","-0.84986422","-0.73030084","-1.16516222","-0.72425727","-0.08650411"," 1.07826878","-0.35980549","-0.83025207"," 0.23829126"," 0.40185439"
"11.08_193.1021m/z"," 0.7341311"," 0.4274870"," 1.0373419"," 0.9062314"," 0.8140630"," 0.2650552"," 0.4092892"," 0.9468609"," 1.2021883"," 0.3177966","-0.1142424"," 1.1969055","-0.1988395","-1.5929369","-0.2315250","-0.8747266","-0.9388830","-0.6161804","-1.5929699","-2.0970463"
"8.80_193.1020m/z"," 0.058902034","-1.638586005","-0.068954944","-0.009051264"," 1.585400536"," 0.487320796"," 1.514014629","-0.111908316"," 0.774545844","-0.605523415"," 0.231382027"," 1.050582937"," 1.575530716"," 0.340128443","-0.740867883","-0.224348411","-1.742458670","-0.268580127","-0.664984209","-1.542544719"
"8.67_193.1018m/z","-0.1879544","-0.5886873"," 0.3034081","-0.9297716"," 1.4671060"," 0.8133821"," 0.3767398"," 0.5475366"," 1.6471421","-1.8631744"," 0.4023298"," 0.3056556"," 0.4906629","-0.2859379","-0.8372753"," 0.5780022","-0.8784298"," 1.2287382","-0.5967641","-1.9927087"
"0.78_192.1401m/z"," 2.05673782"," 0.24905163"," 0.31699021"," 1.08696727"," 0.36920829","-0.73853867","-1.44492093"," 0.23389677","-0.16328927","-1.33109425","-0.58189781"," 1.91460114"," 0.39200613","-0.36302721"," 0.61064777"," 0.02602101","-0.91520998","-0.93113724"," 0.63737684","-1.42438954"
"5.87_192.0542m/z"," 1.18503967"," 0.46341151"," 0.50624679","-0.68621219","-0.28646151","-0.40615122","-0.15752237"," 0.37744986","-2.21004535","-1.05625625"," 0.08589052"," 0.84933873"," 0.74437812","-1.08611360"," 0.21712312"," 0.97185623"," 0.47844518"," 1.48029951","-2.01669304"," 0.54597629"
"5.47_191.0448n"," 1.67288113"," 0.70613586"," 0.49407773","-0.28582253"," 1.18973179","-0.57664294","-1.89312347","-0.55953740","-0.12324418","-1.46027431","-0.68365970"," 1.10333364"," 1.32055547"," 0.53057903","-0.48129470","-0.29950366","-0.04141225","-0.87195739","-1.04458974"," 1.30376763"
"5.45_189.0896m/z","-0.17775686","-0.75472223"," 0.55509733","-0.19566605","-1.28586038","-0.97352788"," 0.58908040"," 0.21173565"," 1.77820612"," 0.43805794"," 0.24604851"," 0.92699649"," 0.34027711","-0.29617374","-2.07647810","-1.08318590","-0.77960901"," 2.08406278"," 0.07990772"," 0.37351010"
"4.13_188.0711m/z","-0.34331806"," 0.16939054"," 1.23693558"," 0.72738982"," 1.27514815","-0.05645436","-0.77793244","-0.60571260","-0.61447429","-1.05226527","-1.93810797"," 1.45513180"," 2.23671180"," 0.26878490"," 0.35597365","-0.01890748","-0.18943198","-0.55587354","-0.62784366","-0.94514457"
"8.86_187.1220n"," 0.030987280","-1.941630420","-0.408899731"," 0.045379517"," 0.200872817"," 0.963328227","-1.158617378"," 0.662117626"," 1.099915593"," 0.002905036"," 2.137837241"," 0.480072982"," 0.788014898","-0.409852357","-1.249722715"," 0.057100296","-0.112588454"," 0.814616935","-0.205274411","-1.796562982"
"10.98_186.9824m/z","-1.20939274","-0.65720865","-0.19148782","-0.25056809","-0.04955716"," 0.28689225"," 0.61565671"," 0.75727357"," 1.27011150"," 0.55893857","-1.55375273"," 0.28019509","-0.75089783","-1.11567246","-0.71787162","-0.37948415","-0.14971416"," 0.57342247","-0.26028013"," 2.94339739"
"9.34_186.1850m/z"," 0.23260696"," 0.17014648"," 1.64915591"," 0.77465187"," 0.93497215","-0.12995510","-1.30856827"," 0.09310902"," 0.29813000","-0.49324643","-0.33966355"," 1.47827408"," 0.06791947","-1.72072419"," 0.82768843","-2.29162998"," 0.58935919","-0.33491787"," 0.40971894","-0.90702711"
"9.50_185.1180m/z"," 0.63219809","-0.97451933"," 2.08896226"," 0.98083482","-0.80047874"," 0.56664106"," 0.93316127","-0.20665863","-0.38032191","-0.94220315","-1.33191788","-1.31031483","-1.27863076","-0.66344742"," 0.45225279","-0.30536845"," 0.03996579"," 0.13540133"," 1.78971679"," 0.57472690"
"5.73_185.1162m/z"," 1.8096615"," 0.4125226"," 0.3283584"," 0.3258237"," 0.3499280"," 0.5486613"," 1.4492534","-1.2398733","-1.3329729","-1.3650665"," 0.7495224"," 0.4431349"," 0.3477857"," 0.2996655"," 0.5162324"," 0.8816967","-0.5183568","-1.3214681","-1.4077860","-1.2767229"
"9.36_185.0125m/z","-1.5929205","-0.6099929","-1.4387918","-0.8932711","-0.8900617","-1.0375835","-1.0828611","-0.9598835","-0.3350011","-0.2753669"," 1.0290331"," 0.5396990"," 0.7393749"," 0.3840324"," 0.8772266"," 1.1696201"," 1.3306358"," 1.1041862"," 0.8860631"," 1.0558631"
"11.57_184.0744m/z"," 1.12189018","-0.24366330"," 0.09718971"," 0.29346261"," 0.90368473"," 1.11728756","-0.23421373","-0.55130423","-0.94606727"," 0.63771154"," 0.74065302","-3.53569917"," 0.07100811"," 0.31287050"," 0.06796705","-0.59094003"," 0.18148436","-0.12203860"," 0.53465512"," 0.14406185"
"11.91_184.0744m/z"," 1.84929605"," 0.20722325"," 0.69599697"," 0.34934322"," 1.03891015"," 1.17748717"," 0.57186014","-0.37467665","-0.85925900"," 0.87714751"," 0.27649652","-2.80495580"," 0.01958987","-0.05438239","-0.31032238","-1.36232119","-0.14031771","-0.65564500","-0.33645574","-0.16501501"
"8.60_184.0744m/z","-0.85128387"," 0.12455842","-0.84514809","-0.14665801","-1.28004099","-1.20291801","-0.61007728","-1.59272832","-1.24922958","-0.24798786"," 0.47241611"," 0.40362649"," 0.01637079"," 1.41580781"," 0.75239495"," 0.51378994"," 1.15608819","-0.01552003"," 1.22401125"," 1.96252808"
"8.76_184.0743m/z"," 0.24806322"," 0.96719097","-0.38464490"," 0.67148405","-0.96810905","-0.55532677"," 0.62763597","-0.92742338","-0.01825593"," 0.91289633","-1.07224134"," 0.48105148","-1.54939776"," 0.88819280"," 0.26329245","-0.10972040","-0.11865736","-2.09247946"," 0.56754774"," 2.16890135"
"11.31_184.0743m/z"," 0.48968065","-0.45707827","-0.93501833","-0.60218030"," 0.23562991","-0.07262802","-0.55350084","-1.23052482","-1.24280739","-0.41199653"," 1.35661804","-2.53773498"," 0.84957588"," 1.13381401"," 0.48614680"," 0.02260952"," 0.62245048"," 0.72697226"," 1.18448778"," 0.93548415"
"11.13_184.0742m/z","-0.35113854","-0.53831390","-1.56148859","-0.98310333","-0.21563632","-0.49825862","-0.94271057","-0.95930830","-0.79814987","-0.39151736"," 1.32845747","-1.50346112"," 1.08190161"," 1.44962917"," 0.57496862"," 0.06875446"," 0.75914553"," 1.12856843"," 1.31821268"," 1.03344856"
"4.87_183.1268n"," 0.52792084","-0.90731711","-1.12459424","-0.40194901"," 0.26826265","-1.16518637"," 0.00668944"," 1.27640215","-0.50271653"," 0.32368122","-0.41622238"," 1.26809341","-0.89334112"," 0.35501512"," 1.33538181"," 0.98219395","-1.06840727"," 1.24982971"," 0.90571810","-2.01945437"
"9.86_182.1679n"," 0.21017661","-0.72467789"," 0.17581234"," 0.08535738","-0.19955066"," 0.85393015"," 1.71383676"," 0.14460416"," 0.40966507"," 1.85693391","-0.08913602","-1.12255240","-1.47420938","-0.65089120"," 0.36478259"," 1.11081670","-0.12246700","-2.30604415","-0.59594859"," 0.35956160"
"9.75_182.1677n"," 0.70568223","-0.09861878"," 0.75607780","-1.46600236"," 0.73753645","-0.80726665","-0.76551951"," 0.36799748","-0.88386413"," 1.92764916","-0.94669336","-1.72760798","-0.14989299"," 0.10418469","-0.20472745"," 1.52827966"," 0.07876968","-0.96753534"," 0.41464385"," 1.39690755"
"7.08_182.0745n"," 0.9013174"," 0.7114831"," 0.6457226"," 0.6450375"," 0.6976154"," 0.6839167"," 0.6518740","-1.4080703","-1.5799403","-1.3124644"," 0.7341040"," 0.6798984"," 0.6653955"," 0.6492691"," 0.7449908"," 0.6971450","-0.5567002","-1.5001314","-1.4708231","-1.2796399"
"7.20_181.0507m/z"," 1.0854280"," 1.1090359"," 0.9705964","-0.5197679"," 0.5874821","-0.3037602","-0.3279168"," 0.4593104","-0.4605695","-2.0184647"," 0.5661201"," 0.4376948"," 1.5780407"," 0.1352222"," 0.4805030"," 0.8081219","-1.1260230","-0.3522437","-1.8773461","-1.2314635"
"10.43_180.1527n","-0.84503584"," 0.72457940","-0.70616397"," 0.58640950","-0.79108537"," 0.68971851"," 0.54297116"," 0.28004466"," 1.96181251"," 0.88977283"," 1.23829193","-0.97136270"," 1.01084349","-1.87126601","-1.70462455"," 0.39251323","-0.27291152","-0.04559793","-0.71510388","-0.39380544"
"9.49_180.1525n"," 0.1053559"," 2.4455918","-0.8418277"," 0.4678535"," 0.3018276","-0.5367920","-0.2804193","-0.5215784","-0.5825259","-0.1282940"," 0.9209592"," 0.3818193"," 1.4619156"," 0.4829332"," 0.4733472","-1.5590814"," 0.7578845","-0.5536936","-1.0912184","-1.7040570"
"9.86_180.1525n"," 0.31897614"," 0.29674960"," 0.62186422"," 0.01872675"," 0.22955778"," 0.49373077"," 1.28768981"," 0.39077167"," 0.22892393"," 2.19467924","-1.07841887","-0.82710897","-0.57642484","-1.64884210","-0.69248205"," 1.10841099","-0.52756704","-1.83143441","-0.78111829"," 0.77331567"
"9.17_180.1524n"," 0.26638861"," 2.15491748"," 0.26348716"," 0.01532554"," 0.06936022","-0.25806303","-1.23722803","-0.41427338","-0.47112915","-0.60784263"," 0.97773789"," 1.20816908"," 1.63756130"," 0.54186705"," 0.22536527","-1.27537740"," 0.18931406","-0.23923009","-1.36654413","-1.67980581"
"9.75_180.1523n","-1.24805362"," 0.03843988","-0.09490216","-0.58632531","-0.38998871"," 0.46871618","-0.28167245"," 0.12672721","-0.27639682"," 2.39472367","-0.36715098","-0.41264938","-0.73212441","-1.48361956","-0.25036972"," 1.88708771","-0.25672110","-0.17708842","-0.34110576"," 1.98247375"
"9.85_180.1009m/z"," 0.1001646","-0.6975103"," 0.5712202","-0.2281144"," 1.3514181"," 0.1915876"," 2.5216452"," 1.0427342"," 0.8079145"," 1.2128857","-0.5854869","-0.1748615","-1.4126385","-0.5707388","-0.3953165","-0.7905001"," 0.1034751","-1.1321515","-1.1687763","-0.7469506"
"0.77_179.0958n"," 0.3437998"," 0.1758603","-0.8076664"," 0.7926105"," 1.1201691","-0.8701353","-1.1011899"," 1.4087812","-0.6298117","-0.2773324","-1.2434995"," 0.7149918"," 1.5056429","-0.1655461"," 1.3124543"," 0.8749219","-1.4868691","-1.3954432","-0.7888189"," 0.5170810"
